"Дата","Область","Місто","Значення 1","Значення 2","Значення 3","Значення 4","Значення 5","Значення 6","Значення 7","Значення 8","Значення 9","Значення 10","long","lat"
"08.05.2024","Вінницька","Ладижин","1","1","0","0","0","0","0","1","0","0","29,2476274","48,6838051"
"08.05.2024","Вінницька","Ладижин","1","1","0","0","0","0","0","1","0","0","29,2476274","48,6838051"
"08.05.2024","Вінницька","Ладижин","1","1","0","0","0","0","0","1","0","0","29,2476274","48,6838051"
"08.05.2024","Харківська","Харків","1","0","1","0","0","0","1","0","1","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","1","0","1","0","0","0","1","0","1","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","1","0","1","0","0","0","1","0","1","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","1","0","1","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Харківська","Харків","0","0","0","0","0","0","1","0","0","0","36,3073994","50,0020127"
"08.05.2024","Запорізька","Запоріжжя","1","1","0","0","0","0","1","1","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","1","1","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","1","1","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","1","1","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"08.05.2024","Запорізька","Запоріжжя","0","0","0","0","0","0","0","0","1","0","35,1387097","47,8392842"
"09.05.2024","Миколаївська","Первомайськ","1","0","0","1","0","0","0","0","1","0","30,8884315","48,0451251"
"09.05.2024","Херсонська","Берислав","1","0","0","0","1","0","0","0","1","0","33,4273644","46,8433183"
"09.05.2024","Херсонська","Берислав","1","0","0","0","1","0","0","0","0","0","33,4273644","46,8433183"
"09.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"09.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"09.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"09.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"09.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"09.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"09.05.2024","Харківська","Дергачі","1","0","0","1","0","0","0","0","1","0","36,1155026","50,1097212"
"09.05.2024","Одеська","Одеса","1","0","0","1","0","0","0","1","1","0","30,7306393","46,4702111"
"09.05.2024","Одеська","Одеса","1","0","0","1","0","0","0","0","0","0","30,7306393","46,4702111"
"09.05.2024","Одеська","Одеса","1","0","0","1","0","0","0","0","0","0","30,7306393","46,4702111"
"10.05.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","1","0","32,616867","46,635417"
"10.05.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","1","0","32,616867","46,635417"
"10.05.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","0","0","32,616867","46,635417"
"10.05.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","0","0","32,616867","46,635417"
"10.05.2024","Дніпропетровська","Дніпро","1","1","0","0","0","0","0","0","0","1","35,046183","48,464717"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","1","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"10.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","1","1","1","1","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","1","1","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","1","1","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","1","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","1","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","1","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Вовчанськ","1","0","0","0","1","0","0","0","0","0","36,9329429","50,284234"
"11.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","1","0","36,3073994","50,0020127"
"11.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"11.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"11.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"11.05.2024","Харківська","Харків","1","0","0","0","1","0","0","0","0","0","36,3073994","50,0020127"
"11.05.2024","Херсонська","Херсон","1","0","0","0","1","1","1","0","1","0","32,616867","46,635417"
"11.05.2024","Херсонська","Херсон","1","0","0","0","1","0","1","0","1","0","32,616867","46,635417"
"11.05.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","1","0","32,616867","46,635417"
"11.05.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","1","0","32,616867","46,635417"
"11.05.2024","Херсонська","Херсон","0","0","0","0","0","0","1","0","1","0","32,616867","46,635417"
"11.05.2024","Дніпропетровська","Дніпро","1","1","0","0","0","0","0","0","0","1","35,046183","48,464717"
"11.05.2024","Дніпропетровська","Дніпро","0","0","0","0","0","0","0","0","0","1","35,046183","48,464717"
"12.05.2024","Харківська","Харків","1","0","0","0","1","0","1","0","1","1","36,3073994","50,0020127"
"12.05.2024","Харківська","Харків","1","0","0","0","1","0","1","0","0","0","36,3073994","50,0020127"
"12.05.2024","Харківська","Харків","1","0","0","0","1","0","1","0","0","0","36,3073994","50,0020127"
"12.05.2024","Харківська","Харків","1","0","0","0","1","0","1","0","0","0","36,3073994","50,0020127"
"12.05.2024","Харківська","Харків","1","0","0","0","1","0","1","0","0","0","36,3073994","50,0020127"
